num_date_time,answer
1 2020-08-28 10,8717.340416369088
1 2020-08-28 11,8724.373178338274
1 2020-08-28 12,8759.942299851964
1 2020-08-28 13,8745.050287422493
1 2020-08-28 14,8785.371903039113
1 2020-08-28 15,8817.801055611391
1 2020-08-28 16,8800.367203361517
1 2020-08-28 17,8747.054422983638
1 2020-08-28 18,8714.186284329644
1 2020-08-28 19,8707.997900493012
1 2020-08-28 20,8701.618000669487
1 2020-08-28 21,8699.787662934175
1 2020-08-28 22,8685.092412529522
1 2020-08-28 23,8651.40951726728
1 2020-08-29 00,8641.850490660228
1 2020-08-29 01,8635.240800096075
1 2020-08-29 02,8618.684391123212
1 2020-08-29 03,8593.026587672837
1 2020-08-29 04,8568.909892239564
1 2020-08-29 05,8548.290313722331
1 2020-08-29 06,8528.173312641586
1 2020-08-29 07,8543.307966376642
1 2020-08-29 08,8576.574642319272
1 2020-08-29 09,8602.442070574618
1 2020-08-29 10,8636.566445779723
1 2020-08-29 11,8684.18743379536
1 2020-08-29 12,8710.196122591164
1 2020-08-29 13,8663.138708212698
1 2020-08-29 14,8594.762518765343
1 2020-08-29 15,8533.850193430544
1 2020-08-29 16,8551.922685770882
1 2020-08-29 17,8588.904476810298
1 2020-08-29 18,8612.206742062715
1 2020-08-29 19,8619.897771906108
1 2020-08-29 20,8579.139196874687
1 2020-08-29 21,8564.558733030739
1 2020-08-29 22,8561.371054724379
1 2020-08-29 23,8566.52117840877
1 2020-08-30 00,8553.556091574457
1 2020-08-30 01,8521.447276096114
1 2020-08-30 02,8517.002070411896
1 2020-08-30 03,8508.116995600043
1 2020-08-30 04,8505.909494521218
1 2020-08-30 05,8485.210850676747
1 2020-08-30 06,8460.602488810711
1 2020-08-30 07,8473.590200337181
1 2020-08-30 08,8477.32644738278
1 2020-08-30 09,8534.128278641308
1 2020-08-30 10,8539.66515805842
1 2020-08-30 11,8565.08707895469
1 2020-08-30 12,8576.299641675334
1 2020-08-30 13,8568.162775641535
1 2020-08-30 14,8579.894569770608
1 2020-08-30 15,8572.320321910202
1 2020-08-30 16,8580.748934626747
1 2020-08-30 17,8589.401433239937
1 2020-08-30 18,8568.624211142143
1 2020-08-30 19,8571.276133148322
1 2020-08-30 20,8603.193155317178
1 2020-08-30 21,8601.360928412454
1 2020-08-30 22,8586.65627087588
1 2020-08-30 23,8565.128562711445
1 2020-08-31 00,8576.056746565973
1 2020-08-31 01,8531.158709302359
1 2020-08-31 02,8521.133881100242
1 2020-08-31 03,8517.950621220813
1 2020-08-31 04,8516.295482305193
1 2020-08-31 05,8496.98040585647
1 2020-08-31 06,8489.698428685937
1 2020-08-31 07,8518.458147472456
1 2020-08-31 08,8554.468188534589
1 2020-08-31 09,8623.420681259102
1 2020-08-31 10,8674.49054750569
1 2020-08-31 11,8719.5288598543
1 2020-08-31 12,8723.641308392598
1 2020-08-31 13,8728.497175894032
1 2020-08-31 14,8775.61983569077
1 2020-08-31 15,8787.770107722934
1 2020-08-31 16,8780.469421092035
1 2020-08-31 17,8761.592078786685
1 2020-08-31 18,8745.917309266773
1 2020-08-31 19,8715.978019819458
1 2020-08-31 20,8733.224018607241
1 2020-08-31 21,8731.901836317704
1 2020-08-31 22,8728.714515717971
1 2020-08-31 23,8706.36830220546
2 2020-08-25 00,1088.2314643127515
2 2020-08-25 01,1104.0520602143188
2 2020-08-25 02,1094.9434689485256
2 2020-08-25 03,1087.1550327394075
2 2020-08-25 04,1100.2492798144383
2 2020-08-25 05,1094.5251061196623
2 2020-08-25 06,1250.2906709409758
2 2020-08-25 07,1867.8801183343114
2 2020-08-25 08,2139.4125175817617
2 2020-08-25 09,2000.43563819561
2 2020-08-25 10,2004.8288268342712
2 2020-08-25 11,2082.2765741486755
2 2020-08-25 12,2044.8984261435178
2 2020-08-25 13,2007.6321903826308
2 2020-08-25 14,1980.936552570351
2 2020-08-25 15,1952.1911192925272
2 2020-08-25 16,1872.7230510422191
2 2020-08-25 17,1741.2090730439436
2 2020-08-25 18,1476.784834988329
2 2020-08-25 19,1124.5060055604172
2 2020-08-25 20,1179.0136252269735
2 2020-08-25 21,1086.8954068563903
2 2020-08-25 22,1052.3681550571964
2 2020-08-25 23,1097.137900950585
2 2020-08-26 00,1082.9322357340957
2 2020-08-26 01,1065.7054974917191
2 2020-08-26 02,1077.721164848211
2 2020-08-26 03,1078.8213298734559
2 2020-08-26 04,1090.8189018405526
2 2020-08-26 05,1088.2768434708987
2 2020-08-26 06,1290.220766792906
2 2020-08-26 07,1809.2803573907431
2 2020-08-26 08,2143.565705964217
2 2020-08-26 09,2017.512512990345
2 2020-08-26 10,1998.8362826606535
2 2020-08-26 11,2051.182135319403
2 2020-08-26 12,2029.54725478822
2 2020-08-26 13,2000.704267737806
2 2020-08-26 14,2001.7190031270216
2 2020-08-26 15,1955.1841940802829
2 2020-08-26 16,1964.7687541520286
2 2020-08-26 17,1789.7368880783597
2 2020-08-26 18,1359.4948740790533
2 2020-08-26 19,1235.5838223025871
2 2020-08-26 20,1146.6356376307504
2 2020-08-26 21,1139.1060131199474
2 2020-08-26 22,1071.6466538201498
2 2020-08-26 23,1139.95015463291
2 2020-08-27 00,1114.6785077814302
2 2020-08-27 01,1070.7035624177702
2 2020-08-27 02,1077.6796217014935
2 2020-08-27 03,1107.007798063474
2 2020-08-27 04,1077.693527499959
2 2020-08-27 05,1072.0925406756849
2 2020-08-27 06,1320.786575555363
2 2020-08-27 07,1997.3836369178678
2 2020-08-27 08,2158.9763442206204
2 2020-08-27 09,2058.019940479466
2 2020-08-27 10,2216.3213908696234
2 2020-08-27 11,2099.6608650160197
2 2020-08-27 12,2046.1322128741692
2 2020-08-27 13,2032.7469372238888
2 2020-08-27 14,1971.3790201478798
2 2020-08-27 15,1983.79744952654
2 2020-08-27 16,1884.733154038718
2 2020-08-27 17,1742.5522115920587
2 2020-08-27 18,1148.3901713674204
2 2020-08-27 19,1232.4539044748437
2 2020-08-27 20,1139.6307534643245
2 2020-08-27 21,1067.7100852524582
2 2020-08-27 22,1043.2927171380243
2 2020-08-27 23,1032.8807836408705
2 2020-08-28 00,1035.8021071512012
2 2020-08-28 01,1068.0969516845578
2 2020-08-28 02,1049.7606376294002
2 2020-08-28 03,1040.5984426675197
2 2020-08-28 04,1064.2202972251293
2 2020-08-28 05,1066.6218200967455
2 2020-08-28 06,1204.7639895897546
2 2020-08-28 07,1793.6887833642663
2 2020-08-28 08,2139.0622187268846
2 2020-08-28 09,1908.0700702869945
2 2020-08-28 10,1939.3807040359204
2 2020-08-28 11,2002.351892257281
2 2020-08-28 12,1913.2728488803666
2 2020-08-28 13,1878.4159207020136
2 2020-08-28 14,1896.5066661535807
2 2020-08-28 15,1875.3833796915146
2 2020-08-28 16,1852.7700843761716
2 2020-08-28 17,1703.9816913215159
2 2020-08-28 18,1475.060730355815
2 2020-08-28 19,1068.5114147084728
2 2020-08-28 20,1146.4529780091586
2 2020-08-28 21,1084.2593167211946
2 2020-08-28 22,999.475447610037
2 2020-08-28 23,1014.0844992758018
2 2020-08-29 00,1030.2525765401665
2 2020-08-29 01,1028.7224886050537
2 2020-08-29 02,1029.1479086872623
2 2020-08-29 03,1057.2692273239002
2 2020-08-29 04,1029.2841971597081
2 2020-08-29 05,1034.4607162730465
2 2020-08-29 06,1071.5044401879582
2 2020-08-29 07,1150.7805218322708
2 2020-08-29 08,1379.3615830949095
2 2020-08-29 09,1253.524636961934
2 2020-08-29 10,1221.208565037442
2 2020-08-29 11,1277.7003116287344
2 2020-08-29 12,1259.2281104460249
2 2020-08-29 13,1258.8343002779313
2 2020-08-29 14,1271.21527291636
2 2020-08-29 15,1255.9728297870768
2 2020-08-29 16,1246.2409442754727
2 2020-08-29 17,1207.0713263451894
2 2020-08-29 18,1126.2609290996163
2 2020-08-29 19,1100.0733944134229
2 2020-08-29 20,1101.7265577925307
2 2020-08-29 21,1044.6519494788922
2 2020-08-29 22,1022.5597184903804
2 2020-08-29 23,1047.4818463004908
2 2020-08-30 00,1023.4342989378553
2 2020-08-30 01,1021.8390298582467
2 2020-08-30 02,1020.7231435444646
2 2020-08-30 03,1028.412823559751
2 2020-08-30 04,1007.3691305470524
2 2020-08-30 05,1025.3169318165676
2 2020-08-30 06,1025.6970913483178
2 2020-08-30 07,1116.0326320358722
2 2020-08-30 08,1175.041724410667
2 2020-08-30 09,1152.3787593395161
2 2020-08-30 10,1166.8404880414982
2 2020-08-30 11,1134.0491315701636
2 2020-08-30 12,1167.0576457809852
2 2020-08-30 13,1181.3555075691936
2 2020-08-30 14,1204.531712758881
2 2020-08-30 15,1203.6334161355467
2 2020-08-30 16,1180.5412877478773
2 2020-08-30 17,1151.6317472307062
2 2020-08-30 18,1130.6275289881548
2 2020-08-30 19,1116.7424774034594
2 2020-08-30 20,1096.235868720846
2 2020-08-30 21,1090.4310931099405
2 2020-08-30 22,1076.9530939560009
2 2020-08-30 23,1094.7749468000247
2 2020-08-31 00,1038.2622592015475
2 2020-08-31 01,1053.5557858184482
2 2020-08-31 02,1034.3601277668865
2 2020-08-31 03,1038.5377437214895
2 2020-08-31 04,1034.704115600299
2 2020-08-31 05,1054.852510192358
2 2020-08-31 06,1210.377540340363
2 2020-08-31 07,1893.511053555852
2 2020-08-31 08,2054.802019881278
2 2020-08-31 09,2037.9276899536364
2 2020-08-31 10,2012.9357096960462
2 2020-08-31 11,2026.28355398524
2 2020-08-31 12,2004.6005230513404
2 2020-08-31 13,1956.7052821467007
2 2020-08-31 14,1923.205978008285
2 2020-08-31 15,1929.6802221493235
2 2020-08-31 16,1882.6790383526009
2 2020-08-31 17,1725.3324622554928
2 2020-08-31 18,1561.7385365340479
2 2020-08-31 19,1083.2551588107613
2 2020-08-31 20,1214.3150569084296
2 2020-08-31 21,1170.8861373574603
2 2020-08-31 22,1010.5763869002183
2 2020-08-31 23,1104.267126614653
3 2020-08-25 00,3428.7741389957773
3 2020-08-25 01,3426.701590039187
3 2020-08-25 02,3427.358900651991
3 2020-08-25 03,3435.2631127997497
3 2020-08-25 04,3449.5549320655173
3 2020-08-25 05,3458.788611639122
3 2020-08-25 06,3511.4758465199066
3 2020-08-25 07,3537.352779613601
3 2020-08-25 08,3561.1267084941355
3 2020-08-25 09,3568.0022505825527
3 2020-08-25 10,3559.340967199108
3 2020-08-25 11,3573.109595692648
3 2020-08-25 12,3587.6829056093825
3 2020-08-25 13,3579.5231628526913
3 2020-08-25 14,3587.875037244748
3 2020-08-25 15,3596.2246639317436
3 2020-08-25 16,3612.3385658202033
3 2020-08-25 17,3616.505626066753
3 2020-08-25 18,3536.5047034160693
3 2020-08-25 19,3483.038491792795
3 2020-08-25 20,3479.325925611122
3 2020-08-25 21,3471.7700269974034
3 2020-08-25 22,3449.4728968159407
3 2020-08-25 23,3430.8623404924215
3 2020-08-26 00,3425.0343890430972
3 2020-08-26 01,3421.2730949876664
3 2020-08-26 02,3427.826928909412
3 2020-08-26 03,3428.9108318885937
3 2020-08-26 04,3418.6883962843053
3 2020-08-26 05,3436.2066989441646
3 2020-08-26 06,3494.5231379941138
3 2020-08-26 07,3487.9925205685013
3 2020-08-26 08,3521.9743543781055
3 2020-08-26 09,3549.5028783031307
3 2020-08-26 10,3558.8703708881794
3 2020-08-26 11,3563.305378605476
3 2020-08-26 12,3573.859342657637
3 2020-08-26 13,3570.6879919268385
3 2020-08-26 14,3607.3255649462735
3 2020-08-26 15,3603.4730800300754
3 2020-08-26 16,3622.937744784599
3 2020-08-26 17,3592.3317538041533
3 2020-08-26 18,3540.864474414815
3 2020-08-26 19,3519.115260849462
3 2020-08-26 20,3549.8353422751547
3 2020-08-26 21,3551.318827863515
3 2020-08-26 22,3519.5077131263874
3 2020-08-26 23,3461.8142244876703
3 2020-08-27 00,3421.618231406151
3 2020-08-27 01,3424.604240936599
3 2020-08-27 02,3430.0658262399284
3 2020-08-27 03,3430.228413985814
3 2020-08-27 04,3427.5274131671435
3 2020-08-27 05,3454.1707843007334
3 2020-08-27 06,3446.6668920850943
3 2020-08-27 07,3438.3658500970632
3 2020-08-27 08,3440.0594227823203
3 2020-08-27 09,3437.201575137461
3 2020-08-27 10,3465.918707926177
3 2020-08-27 11,3479.4805563467244
3 2020-08-27 12,3487.4915999758405
3 2020-08-27 13,3496.9222854732907
3 2020-08-27 14,3559.5384405944114
3 2020-08-27 15,3608.025152860598
3 2020-08-27 16,3595.8170005041184
3 2020-08-27 17,3577.8448410607416
3 2020-08-27 18,3512.1613849899177
3 2020-08-27 19,3468.8172349696306
3 2020-08-27 20,3467.595643861512
3 2020-08-27 21,3457.5289121859046
3 2020-08-27 22,3463.230084219775
3 2020-08-27 23,3465.9995214620676
3 2020-08-28 00,3436.9798446019254
3 2020-08-28 01,3416.72764591414
3 2020-08-28 02,3413.4657203149186
3 2020-08-28 03,3414.2695248735204
3 2020-08-28 04,3426.019889166811
3 2020-08-28 05,3440.92208756423
3 2020-08-28 06,3474.8976221914113
3 2020-08-28 07,3478.408835169994
3 2020-08-28 08,3554.45196646849
3 2020-08-28 09,3568.926605845528
3 2020-08-28 10,3574.2005906106438
3 2020-08-28 11,3552.369756946387
3 2020-08-28 12,3561.4500014495557
3 2020-08-28 13,3584.2584288413354
3 2020-08-28 14,3609.802838049747
3 2020-08-28 15,3592.2741569346713
3 2020-08-28 16,3586.5122634558916
3 2020-08-28 17,3593.348622172587
3 2020-08-28 18,3533.6603135234
3 2020-08-28 19,3481.4038138346336
3 2020-08-28 20,3468.3706391905466
3 2020-08-28 21,3457.2890712264507
3 2020-08-28 22,3459.5632065816953
3 2020-08-28 23,3465.1910918385447
3 2020-08-29 00,3451.581410580669
3 2020-08-29 01,3423.1824980672836
3 2020-08-29 02,3421.5347972524737
3 2020-08-29 03,3434.910286750302
3 2020-08-29 04,3420.712083914086
3 2020-08-29 05,3403.673585840063
3 2020-08-29 06,3415.736858922931
3 2020-08-29 07,3419.091321267858
3 2020-08-29 08,3416.2615478944167
3 2020-08-29 09,3421.688971380845
3 2020-08-29 10,3457.7696623536367
3 2020-08-29 11,3476.4480250037973
3 2020-08-29 12,3486.8700668471215
3 2020-08-29 13,3483.0388587262714
3 2020-08-29 14,3469.5354253546598
3 2020-08-29 15,3476.2526918640424
3 2020-08-29 16,3481.608520671881
3 2020-08-29 17,3458.999258651156
3 2020-08-29 18,3424.107838477142
3 2020-08-29 19,3408.462687051098
3 2020-08-29 20,3408.7897861350857
3 2020-08-29 21,3412.8652486970846
3 2020-08-29 22,3405.892388752438
3 2020-08-29 23,3378.4906679108226
3 2020-08-30 00,3368.1944952833956
3 2020-08-30 01,3374.108432769054
3 2020-08-30 02,3381.1335570807964
3 2020-08-30 03,3372.923559999619
3 2020-08-30 04,3369.414808664497
3 2020-08-30 05,3384.3055937336203
3 2020-08-30 06,3378.6007473592454
3 2020-08-30 07,3367.9354365160016
3 2020-08-30 08,3361.2254386248087
3 2020-08-30 09,3355.006463720515
3 2020-08-30 10,3355.0484651029537
3 2020-08-30 11,3365.96135918574
3 2020-08-30 12,3372.74735462545
3 2020-08-30 13,3373.9470746245943
3 2020-08-30 14,3387.5730950918164
3 2020-08-30 15,3390.0770970136105
3 2020-08-30 16,3375.526580760951
3 2020-08-30 17,3371.659105635206
3 2020-08-30 18,3391.444826549634
3 2020-08-30 19,3378.2079297716155
3 2020-08-30 20,3377.0037237496717
3 2020-08-30 21,3386.1051126788316
3 2020-08-30 22,3376.9431112217953
3 2020-08-30 23,3360.5162481496136
3 2020-08-31 00,3365.9323925549415
3 2020-08-31 01,3372.969398286996
3 2020-08-31 02,3374.7153540199415
3 2020-08-31 03,3394.2079330377032
3 2020-08-31 04,3418.0182417219735
3 2020-08-31 05,3425.1435936605844
3 2020-08-31 06,3449.4476872301566
3 2020-08-31 07,3437.9996866189726
3 2020-08-31 08,3495.135798635327
3 2020-08-31 09,3536.6069849158043
3 2020-08-31 10,3561.9230434359024
3 2020-08-31 11,3539.8163072424823
3 2020-08-31 12,3542.425970234804
3 2020-08-31 13,3565.1841099401945
3 2020-08-31 14,3593.279011984167
3 2020-08-31 15,3582.3891931955473
3 2020-08-31 16,3573.309847646385
3 2020-08-31 17,3573.689837863645
3 2020-08-31 18,3573.3710315563208
3 2020-08-31 19,3574.1771357854104
3 2020-08-31 20,3572.0440812627867
3 2020-08-31 21,3570.0000035592097
3 2020-08-31 22,3551.81651627453
3 2020-08-31 23,3472.115234452068
4 2020-08-25 00,338.24209416042606
4 2020-08-25 01,335.8334407079081
4 2020-08-25 02,345.207817175528
4 2020-08-25 03,350.41574622174284
4 2020-08-25 04,342.19701404149197
4 2020-08-25 05,355.53511481866235
4 2020-08-25 06,381.39057458643396
4 2020-08-25 07,400.6291185880157
4 2020-08-25 08,708.8761521613694
4 2020-08-25 09,946.8350707873819
4 2020-08-25 10,1088.1730955993746
4 2020-08-25 11,1124.1306101275995
4 2020-08-25 12,1148.0556855289365
4 2020-08-25 13,1200.8183004261991
4 2020-08-25 14,1057.7971503861072
4 2020-08-25 15,1391.7028815996173
4 2020-08-25 16,1256.4786997447436
4 2020-08-25 17,1114.444943274645
4 2020-08-25 18,1073.781840349482
4 2020-08-25 19,764.5431977838152
4 2020-08-25 20,591.2057210230284
4 2020-08-25 21,491.35544156727275
4 2020-08-25 22,479.3808619955795
4 2020-08-25 23,519.7001934340293
4 2020-08-26 00,358.07248255134994
4 2020-08-26 01,313.23745186048404
4 2020-08-26 02,313.9165917033437
4 2020-08-26 03,356.0718711007998
4 2020-08-26 04,311.9872656843827
4 2020-08-26 05,337.1101539767111
4 2020-08-26 06,404.5070626918883
4 2020-08-26 07,412.5387532698114
4 2020-08-26 08,877.6154650190168
4 2020-08-26 09,1043.611795751679
4 2020-08-26 10,1113.5248526318567
4 2020-08-26 11,1433.709930027565
4 2020-08-26 12,1498.3288861451695
4 2020-08-26 13,1486.8445890438718
4 2020-08-26 14,1438.2085728112188
4 2020-08-26 15,1529.9750876239718
4 2020-08-26 16,1293.425417306271
4 2020-08-26 17,1525.2503326537822
4 2020-08-26 18,1191.4201815225451
4 2020-08-26 19,909.9625226772446
4 2020-08-26 20,652.6152252284669
4 2020-08-26 21,523.2831694145569
4 2020-08-26 22,295.77187281892355
4 2020-08-26 23,426.03079915122913
4 2020-08-27 00,371.0907448924507
4 2020-08-27 01,329.5806848250188
4 2020-08-27 02,341.4398367328115
4 2020-08-27 03,345.88264961070433
4 2020-08-27 04,338.6301864158161
4 2020-08-27 05,351.50445345200956
4 2020-08-27 06,319.11534762131583
4 2020-08-27 07,211.94793615920716
4 2020-08-27 08,1007.901793890018
4 2020-08-27 09,1263.1348951960852
4 2020-08-27 10,1602.1848799713173
4 2020-08-27 11,1280.7418208673112
4 2020-08-27 12,1352.759447095662
4 2020-08-27 13,1265.388887761189
4 2020-08-27 14,1700.9585957905783
4 2020-08-27 15,1497.345944456718
4 2020-08-27 16,1416.1452905959165
4 2020-08-27 17,1356.809954501747
4 2020-08-27 18,1414.954700193183
4 2020-08-27 19,1040.6157661456841
4 2020-08-27 20,650.291123486878
4 2020-08-27 21,397.33128171774865
4 2020-08-27 22,529.0197874147597
4 2020-08-27 23,334.25269446562805
4 2020-08-28 00,571.4779219719628
4 2020-08-28 01,308.96498143042464
4 2020-08-28 02,314.7276447002252
4 2020-08-28 03,350.46450862048425
4 2020-08-28 04,381.4649095732768
4 2020-08-28 05,361.0188933008016
4 2020-08-28 06,360.11327573752106
4 2020-08-28 07,486.46095205049255
4 2020-08-28 08,1286.892592082303
4 2020-08-28 09,2254.249319156035
4 2020-08-28 10,2485.4002472945904
4 2020-08-28 11,2423.165200656449
4 2020-08-28 12,2092.6606271494957
4 2020-08-28 13,2183.9547665913497
4 2020-08-28 14,1979.8102783978004
4 2020-08-28 15,2304.718089712315
4 2020-08-28 16,2250.601952800476
4 2020-08-28 17,1972.8581384039096
4 2020-08-28 18,918.9989726999222
4 2020-08-28 19,946.3433212608543
4 2020-08-28 20,590.0662953509698
4 2020-08-28 21,680.3945584412412
4 2020-08-28 22,518.111339546514
4 2020-08-28 23,418.8551705707572
4 2020-08-29 00,489.22205336485825
4 2020-08-29 01,405.3164300763777
4 2020-08-29 02,403.60947951282174
4 2020-08-29 03,409.1380585370943
4 2020-08-29 04,353.3672728508529
4 2020-08-29 05,398.4667528028274
4 2020-08-29 06,277.88508842749695
4 2020-08-29 07,353.0547131260186
4 2020-08-29 08,1513.9594095882724
4 2020-08-29 09,2517.3418731765005
4 2020-08-29 10,2419.7809251943145
4 2020-08-29 11,1990.7738457329629
4 2020-08-29 12,1672.4232320899268
4 2020-08-29 13,2051.957741595543
4 2020-08-29 14,2009.567698852463
4 2020-08-29 15,2335.212103322739
4 2020-08-29 16,2372.007710485473
4 2020-08-29 17,1981.5534574735252
4 2020-08-29 18,1586.2329983336003
4 2020-08-29 19,1596.4468752544649
4 2020-08-29 20,2001.865549358734
4 2020-08-29 21,1739.8643532012923
4 2020-08-29 22,1474.4918596461175
4 2020-08-29 23,782.3973231967334
4 2020-08-30 00,566.6642041685303
4 2020-08-30 01,599.8940437080347
4 2020-08-30 02,628.0469379561389
4 2020-08-30 03,655.952396173381
4 2020-08-30 04,630.44310400194
4 2020-08-30 05,626.6965373392633
4 2020-08-30 06,636.3017927023369
4 2020-08-30 07,684.0524339781837
4 2020-08-30 08,682.4520438038545
4 2020-08-30 09,745.4185823069638
4 2020-08-30 10,1172.3437003496033
4 2020-08-30 11,1198.4260241914837
4 2020-08-30 12,1190.727409978186
4 2020-08-30 13,1429.9586826794778
4 2020-08-30 14,1456.4688931557575
4 2020-08-30 15,1378.6830069884677
4 2020-08-30 16,1453.1224194211975
4 2020-08-30 17,1437.7623166090423
4 2020-08-30 18,1031.8358971793596
4 2020-08-30 19,835.2790039103495
4 2020-08-30 20,465.5764637761961
4 2020-08-30 21,418.9147028886585
4 2020-08-30 22,464.06124101149146
4 2020-08-30 23,338.24496254968346
4 2020-08-31 00,312.054222390863
4 2020-08-31 01,328.66606832318536
4 2020-08-31 02,328.53669214198374
4 2020-08-31 03,323.84734391389264
4 2020-08-31 04,328.70799207551596
4 2020-08-31 05,412.96039856150844
4 2020-08-31 06,354.60622023076627
4 2020-08-31 07,320.30617531830484
4 2020-08-31 08,850.2192996713728
4 2020-08-31 09,1059.7606077199557
4 2020-08-31 10,1266.2435531446636
4 2020-08-31 11,1119.1622050471851
4 2020-08-31 12,1183.6768559176883
4 2020-08-31 13,1219.3242923821715
4 2020-08-31 14,1048.0457777612692
4 2020-08-31 15,1252.450029416503
4 2020-08-31 16,1112.872672810511
4 2020-08-31 17,1108.8453536443285
4 2020-08-31 18,760.2290774121186
4 2020-08-31 19,665.1238638316458
4 2020-08-31 20,685.3199668959676
4 2020-08-31 21,525.0257560728517
4 2020-08-31 22,293.4189412514096
4 2020-08-31 23,314.5933758962344
5 2020-08-25 00,3040.299215759676
5 2020-08-25 01,3019.830223467778
5 2020-08-25 02,3058.812070880456
5 2020-08-25 03,2990.8002515774924
5 2020-08-25 04,2817.858685894817
5 2020-08-25 05,2472.218943194384
5 2020-08-25 06,2255.4253932991837
5 2020-08-25 07,2381.30381525946
5 2020-08-25 08,2956.2985033431246
5 2020-08-25 09,3187.513191616566
5 2020-08-25 10,3278.3807712631587
5 2020-08-25 11,3223.549711934165
5 2020-08-25 12,2982.1020678291693
5 2020-08-25 13,2807.0083207181415
5 2020-08-25 14,2890.434490574649
5 2020-08-25 15,2938.4036274430177
5 2020-08-25 16,2622.2752878691817
5 2020-08-25 17,2545.26497944358
5 2020-08-25 18,2505.340332716586
5 2020-08-25 19,3095.4170307755617
5 2020-08-25 20,3103.5671452837696
5 2020-08-25 21,3030.6617824487284
5 2020-08-25 22,3171.1749717601315
5 2020-08-25 23,3131.765897823357
5 2020-08-26 00,3140.1102420916977
5 2020-08-26 01,3004.3939978336066
5 2020-08-26 02,2958.7760944352713
5 2020-08-26 03,2856.263048530579
5 2020-08-26 04,2919.100840039958
5 2020-08-26 05,2408.5853469558974
5 2020-08-26 06,2421.8507449054287
5 2020-08-26 07,2420.6089993074474
5 2020-08-26 08,2967.9061482880425
5 2020-08-26 09,2912.5609163868144
5 2020-08-26 10,3369.7305948395056
5 2020-08-26 11,3259.437321770428
5 2020-08-26 12,3125.904629390438
5 2020-08-26 13,3084.332105415148
5 2020-08-26 14,3202.772391724168
5 2020-08-26 15,3091.8306822914165
5 2020-08-26 16,2850.9930733282763
5 2020-08-26 17,2821.9640614149225
5 2020-08-26 18,2373.874052097044
5 2020-08-26 19,3017.5405395347
5 2020-08-26 20,3173.1168469443915
5 2020-08-26 21,3001.63050446958
5 2020-08-26 22,2925.5520213757027
