num_date_time,answer
1 2020-08-28 12,8786.725441563498
1 2020-08-28 13,8787.401225996542
1 2020-08-28 14,8803.934211581462
1 2020-08-28 15,8800.616605712592
1 2020-08-28 16,8793.363352746926
1 2020-08-28 17,8790.443320584574
1 2020-08-28 18,8762.928566188471
1 2020-08-28 19,8766.947142509456
1 2020-08-28 20,8748.338318734337
1 2020-08-28 21,8751.10658962532
1 2020-08-28 22,8719.105000247422
1 2020-08-28 23,8703.107628191623
1 2020-08-29 00,8685.919260183335
1 2020-08-29 01,8695.048304005257
1 2020-08-29 02,8693.871044381889
1 2020-08-29 03,8669.539277857006
1 2020-08-29 04,8645.01285144421
1 2020-08-29 05,8612.083574238397
1 2020-08-29 06,8588.037794976624
1 2020-08-29 07,8607.630527066722
1 2020-08-29 08,8652.51561996566
1 2020-08-29 09,8667.384627375146
1 2020-08-29 10,8680.33041612885
1 2020-08-29 11,8710.197241913023
1 2020-08-29 12,8716.39363752154
1 2020-08-29 13,8723.032417767437
1 2020-08-29 14,8748.487640177374
1 2020-08-29 15,8750.909626184279
1 2020-08-29 16,8753.058855148203
1 2020-08-29 17,8746.476271329659
1 2020-08-29 18,8726.375846962605
1 2020-08-29 19,8727.96906182947
1 2020-08-29 20,8718.346515143876
1 2020-08-29 21,8691.484320637348
1 2020-08-29 22,8683.41765997938
1 2020-08-29 23,8677.436347124381
1 2020-08-30 00,8677.754998723613
1 2020-08-30 01,8667.140390290977
1 2020-08-30 02,8649.566554882964
1 2020-08-30 03,8636.14572071061
1 2020-08-30 04,8609.507249356946
1 2020-08-30 05,8581.154855860013
1 2020-08-30 06,8565.870111396382
1 2020-08-30 07,8568.55006008617
1 2020-08-30 08,8583.007629047082
1 2020-08-30 09,8610.70990870913
1 2020-08-30 10,8651.112696936732
1 2020-08-30 11,8700.662867680829
1 2020-08-30 12,8709.642697194835
1 2020-08-30 13,8717.591046034195
1 2020-08-30 14,8722.864762163312
1 2020-08-30 15,8736.267802787992
1 2020-08-30 16,8733.496362889708
1 2020-08-30 17,8737.039364581318
1 2020-08-30 18,8735.541579462459
1 2020-08-30 19,8738.131604428352
1 2020-08-30 20,8712.290823300995
1 2020-08-30 21,8674.802979531474
1 2020-08-30 22,8641.232954012692
1 2020-08-30 23,8615.68887786634
1 2020-08-31 00,8588.450006575877
1 2020-08-31 01,8579.54086245041
1 2020-08-31 02,8567.59749477933
1 2020-08-31 03,8554.907401900167
1 2020-08-31 04,8526.955384599953
1 2020-08-31 05,8507.369891277016
1 2020-08-31 06,8510.297095750066
1 2020-08-31 07,8536.202008125842
1 2020-08-31 08,8550.52475866109
1 2020-08-31 09,8611.090818053635
1 2020-08-31 10,8637.40130227316
1 2020-08-31 11,8657.382413142434
1 2020-08-31 12,8660.008905604416
1 2020-08-31 13,8681.121650575902
1 2020-08-31 14,8720.169084803707
1 2020-08-31 15,8739.537972457274
1 2020-08-31 16,8737.857099737193
1 2020-08-31 17,8747.21531127873
1 2020-08-31 18,8728.63232357468
1 2020-08-31 19,8707.576296762592
1 2020-08-31 20,8679.242611528607
1 2020-08-31 21,8673.48458254635
1 2020-08-31 22,8682.908285748897
1 2020-08-31 23,8705.545635212251
2 2020-08-25 00,1054.0844499999998
2 2020-08-25 01,1046.4601499999999
2 2020-08-25 02,1045.2077
2 2020-08-25 03,1041.7573
2 2020-08-25 04,1030.8858500000001
2 2020-08-25 05,1032.37895
2 2020-08-25 06,1154.3481000000002
2 2020-08-25 07,1631.8150999999998
2 2020-08-25 08,1943.08275
2 2020-08-25 09,2040.4213
2 2020-08-25 10,2084.7380000000003
2 2020-08-25 11,2086.08815
2 2020-08-25 12,2083.1265000000003
2 2020-08-25 13,2084.66065
2 2020-08-25 14,2081.2095
2 2020-08-25 15,2038.3125
2 2020-08-25 16,2012.77725
2 2020-08-25 17,1862.5156499999998
2 2020-08-25 18,1621.6296
2 2020-08-25 19,1340.98815
2 2020-08-25 20,1253.208
2 2020-08-25 21,1191.1075999999998
2 2020-08-25 22,1130.08565
2 2020-08-25 23,1119.6754499999997
2 2020-08-26 00,1105.5201499999998
2 2020-08-26 01,1107.5425
2 2020-08-26 02,1105.2595999999999
2 2020-08-26 03,1099.7768999999998
2 2020-08-26 04,1081.97935
2 2020-08-26 05,1079.23695
2 2020-08-26 06,1197.8938
2 2020-08-26 07,1683.0655499999998
2 2020-08-26 08,1972.9859999999999
2 2020-08-26 09,2044.5475000000001
2 2020-08-26 10,2040.1284
2 2020-08-26 11,2078.3354
2 2020-08-26 12,2070.21295
2 2020-08-26 13,2056.4804
2 2020-08-26 14,2047.477
2 2020-08-26 15,2028.3175
2 2020-08-26 16,1927.32625
2 2020-08-26 17,1869.81165
2 2020-08-26 18,1656.3627499999998
2 2020-08-26 19,1325.4630499999998
2 2020-08-26 20,1247.73795
2 2020-08-26 21,1158.7147
2 2020-08-26 22,1136.04425
2 2020-08-26 23,1127.0547000000001
2 2020-08-27 00,1085.56075
2 2020-08-27 01,1080.1300999999999
2 2020-08-27 02,1076.7855
2 2020-08-27 03,1064.7314913043479
2 2020-08-27 04,1057.3924000000002
2 2020-08-27 05,1044.19005
2 2020-08-27 06,1130.38875
2 2020-08-27 07,1503.86015
2 2020-08-27 08,1883.27425
2 2020-08-27 09,1963.6327
2 2020-08-27 10,1897.87885
2 2020-08-27 11,1901.1039
2 2020-08-27 12,1925.658
2 2020-08-27 13,1963.11235
2 2020-08-27 14,1966.6506
2 2020-08-27 15,1915.84965
2 2020-08-27 16,1897.2953
2 2020-08-27 17,1780.8766
2 2020-08-27 18,1619.8073
2 2020-08-27 19,1336.5367999999999
2 2020-08-27 20,1231.7449
2 2020-08-27 21,1155.097
2 2020-08-27 22,1120.46735
2 2020-08-27 23,1104.0727499999998
2 2020-08-28 00,1062.7000913043478
2 2020-08-28 01,1061.8059913043478
2 2020-08-28 02,1065.3291913043477
2 2020-08-28 03,1060.1452413043478
2 2020-08-28 04,1058.49795
2 2020-08-28 05,1060.56405
2 2020-08-28 06,1173.0525
2 2020-08-28 07,1605.5021000000002
2 2020-08-28 08,1897.8359
2 2020-08-28 09,1975.36785
2 2020-08-28 10,1956.7635500000001
2 2020-08-28 11,1995.6358500000001
2 2020-08-28 12,2039.58915
2 2020-08-28 13,2046.3218499999998
2 2020-08-28 14,2022.1289000000002
2 2020-08-28 15,1995.75175
2 2020-08-28 16,1933.9783
2 2020-08-28 17,1805.44895
2 2020-08-28 18,1626.9029
2 2020-08-28 19,1323.7276000000002
2 2020-08-28 20,1213.5418
2 2020-08-28 21,1147.1508
2 2020-08-28 22,1083.1817
2 2020-08-28 23,1074.06035
2 2020-08-29 00,1066.9958413043478
2 2020-08-29 01,1044.0507499999999
2 2020-08-29 02,1012.7885200000001
2 2020-08-29 03,1013.501
2 2020-08-29 04,1000.6444428571428
2 2020-08-29 05,996.7226728571428
2 2020-08-29 06,1016.03825
2 2020-08-29 07,1093.7879
2 2020-08-29 08,1189.0495999999998
2 2020-08-29 09,1248.66925
2 2020-08-29 10,1232.07985
2 2020-08-29 11,1250.5698
2 2020-08-29 12,1248.25185
2 2020-08-29 13,1253.5699
2 2020-08-29 14,1253.7493
2 2020-08-29 15,1234.6511
2 2020-08-29 16,1224.41365
2 2020-08-29 17,1227.65175
2 2020-08-29 18,1194.9762999999998
2 2020-08-29 19,1117.7546
2 2020-08-29 20,1098.11355
2 2020-08-29 21,1091.6085
2 2020-08-29 22,1087.5117500000001
2 2020-08-29 23,1096.6073499999998
2 2020-08-30 00,1066.0305913043478
2 2020-08-30 01,1064.8444913043477
2 2020-08-30 02,1062.071441304348
2 2020-08-30 03,1057.005791304348
2 2020-08-30 04,1051.22475
2 2020-08-30 05,1052.19145
2 2020-08-30 06,1048.7418
2 2020-08-30 07,1132.1448
2 2020-08-30 08,1160.1226
2 2020-08-30 09,1202.18255
2 2020-08-30 10,1193.27445
2 2020-08-30 11,1231.1417000000001
2 2020-08-30 12,1224.77535
2 2020-08-30 13,1227.30855
2 2020-08-30 14,1227.1471999999999
2 2020-08-30 15,1227.0506
2 2020-08-30 16,1212.188
2 2020-08-30 17,1182.8835
2 2020-08-30 18,1163.0404
2 2020-08-30 19,1111.0678
2 2020-08-30 20,1103.391
2 2020-08-30 21,1087.267
2 2020-08-30 22,1080.6828
2 2020-08-30 23,1078.1646
2 2020-08-31 00,1043.6862999999998
2 2020-08-31 01,1037.6831499999998
2 2020-08-31 02,1033.82475
2 2020-08-31 03,1019.3382
2 2020-08-31 04,1021.43998
2 2020-08-31 05,1025.1891500000002
2 2020-08-31 06,1145.8168999999998
2 2020-08-31 07,1524.84755
2 2020-08-31 08,1866.3559500000001
2 2020-08-31 09,1946.2005
2 2020-08-31 10,1964.734
2 2020-08-31 11,1926.5022
2 2020-08-31 12,1928.3455
2 2020-08-31 13,1954.92875
2 2020-08-31 14,1965.6747
2 2020-08-31 15,1930.39515
2 2020-08-31 16,1888.8836999999999
2 2020-08-31 17,1683.71335
2 2020-08-31 18,1564.5095
2 2020-08-31 19,1303.49025
2 2020-08-31 20,1159.60516
2 2020-08-31 21,1131.7017999999998
2 2020-08-31 22,1062.5990500000003
2 2020-08-31 23,1060.82115
3 2020-08-25 00,3520.1381662109375
3 2020-08-25 01,3522.376684765625
3 2020-08-25 02,3486.4381621093753
3 2020-08-25 03,3497.7151916015628
3 2020-08-25 04,3507.0361767578124
3 2020-08-25 05,3507.726575390625
3 2020-08-25 06,3524.26683125
3 2020-08-25 07,3541.1505230468747
3 2020-08-25 08,3613.2203392578126
3 2020-08-25 09,3606.163696875
3 2020-08-25 10,3618.7418197265624
3 2020-08-25 11,3570.101441015625
3 2020-08-25 12,3568.447651171875
3 2020-08-25 13,3547.102925390625
3 2020-08-25 14,3558.517818164062
3 2020-08-25 15,3552.261498828125
3 2020-08-25 16,3555.3629248046873
3 2020-08-25 17,3556.11278984375
3 2020-08-25 18,3538.6264703125
3 2020-08-25 19,3523.48633984375
3 2020-08-25 20,3530.7505046875003
3 2020-08-25 21,3526.978640625
3 2020-08-25 22,3525.0317224609375
3 2020-08-25 23,3501.49596015625
3 2020-08-26 00,3590.04226015625
3 2020-08-26 01,3586.4666638671874
3 2020-08-26 02,3583.7773619140626
3 2020-08-26 03,3600.6204935546875
3 2020-08-26 04,3600.0336806640626
3 2020-08-26 05,3601.111329296875
3 2020-08-26 06,3656.6777119140625
3 2020-08-26 07,3702.906908203125
3 2020-08-26 08,3695.412622460937
3 2020-08-26 09,3611.8960962890624
3 2020-08-26 10,3612.5244240234374
3 2020-08-26 11,3535.208767578125
3 2020-08-26 12,3523.689599609375
3 2020-08-26 13,3528.807968359375
3 2020-08-26 14,3547.801884375
3 2020-08-26 15,3544.9697380859375
3 2020-08-26 16,3544.1192755859374
3 2020-08-26 17,3550.4927865234376
3 2020-08-26 18,3510.6664857421874
3 2020-08-26 19,3498.971125
3 2020-08-26 20,3543.2789091796876
3 2020-08-26 21,3508.266121679688
3 2020-08-26 22,3483.49706796875
3 2020-08-26 23,3496.069077148438
3 2020-08-27 00,3559.095724609375
3 2020-08-27 01,3559.6395927734375
3 2020-08-27 02,3562.6076498046878
3 2020-08-27 03,3578.0225667968753
3 2020-08-27 04,3574.9222578125
3 2020-08-27 05,3585.9177285156247
3 2020-08-27 06,3637.8265458984374
3 2020-08-27 07,3681.595586328125
3 2020-08-27 08,3719.8116583984374
3 2020-08-27 09,3596.0346787109374
3 2020-08-27 10,3631.6387031249997
3 2020-08-27 11,3597.685248046875
3 2020-08-27 12,3586.6613798828125
3 2020-08-27 13,3579.815806640625
3 2020-08-27 14,3618.189673046875
3 2020-08-27 15,3599.61022421875
3 2020-08-27 16,3594.094715234375
3 2020-08-27 17,3584.520976953125
3 2020-08-27 18,3540.3467978515628
3 2020-08-27 19,3506.958146484375
3 2020-08-27 20,3488.9017187500003
3 2020-08-27 21,3476.7046949218748
3 2020-08-27 22,3472.31941015625
3 2020-08-27 23,3489.475227734375
3 2020-08-28 00,3543.315314453125
3 2020-08-28 01,3534.8169365234376
3 2020-08-28 02,3555.580570703125
3 2020-08-28 03,3571.9601078124997
3 2020-08-28 04,3558.031367578125
3 2020-08-28 05,3551.647095703125
3 2020-08-28 06,3600.365846679688
3 2020-08-28 07,3644.673601171875
3 2020-08-28 08,3664.6619841796874
3 2020-08-28 09,3620.0983804687503
3 2020-08-28 10,3717.345341796875
3 2020-08-28 11,3584.42952734375
3 2020-08-28 12,3585.67534375
3 2020-08-28 13,3586.3458499999997
3 2020-08-28 14,3591.818456445312
3 2020-08-28 15,3583.704090234375
3 2020-08-28 16,3594.90452109375
3 2020-08-28 17,3595.5680968750003
3 2020-08-28 18,3566.150499609375
3 2020-08-28 19,3497.4655849609376
3 2020-08-28 20,3483.1257328125002
3 2020-08-28 21,3487.129023046875
3 2020-08-28 22,3480.97933984375
3 2020-08-28 23,3491.3067423828124
3 2020-08-29 00,3520.537966796875
3 2020-08-29 01,3522.638936523437
3 2020-08-29 02,3525.0274843750003
3 2020-08-29 03,3534.97678359375
3 2020-08-29 04,3518.7426845703126
3 2020-08-29 05,3512.361517578125
3 2020-08-29 06,3502.132688476562
3 2020-08-29 07,3533.7592878906253
3 2020-08-29 08,3532.6878857421875
3 2020-08-29 09,3464.809443359375
3 2020-08-29 10,3457.769916796875
3 2020-08-29 11,3447.0293958984375
3 2020-08-29 12,3455.7265404296877
3 2020-08-29 13,3474.3119755859375
3 2020-08-29 14,3478.7885666015627
3 2020-08-29 15,3461.819934765625
3 2020-08-29 16,3463.12433984375
3 2020-08-29 17,3445.586534375
3 2020-08-29 18,3461.264156640625
3 2020-08-29 19,3439.895503515625
3 2020-08-29 20,3458.11132578125
3 2020-08-29 21,3457.1565982421876
3 2020-08-29 22,3447.2473099609374
3 2020-08-29 23,3523.0942427734376
3 2020-08-30 00,3521.1949494140626
3 2020-08-30 01,3543.489851757812
3 2020-08-30 02,3532.664430664063
3 2020-08-30 03,3518.851920507813
3 2020-08-30 04,3503.743970703125
3 2020-08-30 05,3519.1147216796876
3 2020-08-30 06,3511.6389115234374
3 2020-08-30 07,3518.64549921875
3 2020-08-30 08,3520.2478023437498
3 2020-08-30 09,3421.9466783203125
3 2020-08-30 10,3423.47933203125
3 2020-08-30 11,3399.155123046875
3 2020-08-30 12,3404.992652929687
3 2020-08-30 13,3444.257429492188
3 2020-08-30 14,3418.030132421875
3 2020-08-30 15,3401.7606
3 2020-08-30 16,3398.03088046875
3 2020-08-30 17,3400.213132421875
3 2020-08-30 18,3429.889453125
3 2020-08-30 19,3428.3675367187498
3 2020-08-30 20,3425.285916015625
3 2020-08-30 21,3420.1151279296873
3 2020-08-30 22,3425.5746890625
3 2020-08-30 23,3454.556663671875
3 2020-08-31 00,3539.847284765625
3 2020-08-31 01,3558.9239287109376
3 2020-08-31 02,3548.7847841796874
3 2020-08-31 03,3540.964945117187
3 2020-08-31 04,3547.0889671875
3 2020-08-31 05,3557.446547460938
3 2020-08-31 06,3588.40919921875
3 2020-08-31 07,3622.158197265625
3 2020-08-31 08,3630.79540703125
3 2020-08-31 09,3544.797378515625
3 2020-08-31 10,3542.550766796875
3 2020-08-31 11,3512.3163894531253
3 2020-08-31 12,3503.935772460937
3 2020-08-31 13,3587.5283412109375
3 2020-08-31 14,3607.180471679688
3 2020-08-31 15,3593.5490796875
3 2020-08-31 16,3591.1022724609375
3 2020-08-31 17,3578.426629492187
3 2020-08-31 18,3559.5483283203125
3 2020-08-31 19,3552.5533435546877
3 2020-08-31 20,3532.217058203125
3 2020-08-31 21,3538.1667621093748
3 2020-08-31 22,3510.9997779296873
3 2020-08-31 23,3496.8760009765624
4 2020-08-25 00,402.0553060334979
4 2020-08-25 01,397.5059047554353
4 2020-08-25 02,389.2545526223495
4 2020-08-25 03,393.8493482008484
4 2020-08-25 04,427.1555288942619
4 2020-08-25 05,379.26894590226203
4 2020-08-25 06,429.66573067182975
4 2020-08-25 07,412.28770558468665
4 2020-08-25 08,794.2403004120622
4 2020-08-25 09,975.293696956658
4 2020-08-25 10,1141.2555194713213
4 2020-08-25 11,1208.1888026043057
4 2020-08-25 12,1212.8903533652306
4 2020-08-25 13,1232.4113335445445
4 2020-08-25 14,1324.531443461808
4 2020-08-25 15,1355.3071883135663
4 2020-08-25 16,1309.5098933376405
4 2020-08-25 17,1251.4390075336973
4 2020-08-25 18,1010.8800217244365
4 2020-08-25 19,845.3792720583668
4 2020-08-25 20,609.4141563272397
4 2020-08-25 21,522.810959315188
4 2020-08-25 22,458.25624119812403
4 2020-08-25 23,414.2703525211415
4 2020-08-26 00,358.5123033147386
4 2020-08-26 01,346.44809646584406
4 2020-08-26 02,358.31935762695
4 2020-08-26 03,374.7854566522908
4 2020-08-26 04,370.6245496124793
4 2020-08-26 05,394.82601377595483
4 2020-08-26 06,420.54687469304747
4 2020-08-26 07,461.66947643231765
4 2020-08-26 08,884.9388509570038
4 2020-08-26 09,1182.5319521800166
4 2020-08-26 10,1426.1052486670837
4 2020-08-26 11,1512.4814919962553
4 2020-08-26 12,1504.4470083832693
4 2020-08-26 13,1495.1472194239227
4 2020-08-26 14,1553.6377485015314
4 2020-08-26 15,1589.4533572723806
4 2020-08-26 16,1506.2734640037602
4 2020-08-26 17,1396.8180192664927
4 2020-08-26 18,1130.3593057680903
4 2020-08-26 19,908.265517104618
4 2020-08-26 20,691.8958230857388
4 2020-08-26 21,570.7790913112804
4 2020-08-26 22,465.7552761518009
4 2020-08-26 23,450.3801073381403
4 2020-08-27 00,392.4374370370505
4 2020-08-27 01,394.30593443412715
4 2020-08-27 02,381.3739631243783
4 2020-08-27 03,396.0079402187954
4 2020-08-27 04,446.10007230018346
4 2020-08-27 05,441.36661651605243
4 2020-08-27 06,413.21177217674676
4 2020-08-27 07,465.5969414072012
4 2020-08-27 08,957.9009057805306
4 2020-08-27 09,1548.4977921114905
4 2020-08-27 10,1775.0645734658283
4 2020-08-27 11,1857.8018510867198
4 2020-08-27 12,1866.418235655244
4 2020-08-27 13,1866.8158642105404
4 2020-08-27 14,1866.4056115947958
4 2020-08-27 15,1866.217770074272
4 2020-08-27 16,1849.8677971253119
4 2020-08-27 17,1664.127994691588
4 2020-08-27 18,1236.216283444899
4 2020-08-27 19,946.6266954950261
4 2020-08-27 20,771.8974417391053
4 2020-08-27 21,615.4450743571442
4 2020-08-27 22,455.9355796808617
4 2020-08-27 23,428.28614786409605
4 2020-08-28 00,434.73104828873534
4 2020-08-28 01,449.07121604188967
4 2020-08-28 02,464.2228976788984
4 2020-08-28 03,441.59607423636766
4 2020-08-28 04,436.6656985346252
4 2020-08-28 05,450.456787554081
4 2020-08-28 06,466.3681831957669
4 2020-08-28 07,490.14429894625164
4 2020-08-28 08,938.8469170364807
4 2020-08-28 09,1507.532152085469
4 2020-08-28 10,1906.3476497991596
4 2020-08-28 11,1918.056287356424
4 2020-08-28 12,1914.9382405753427
4 2020-08-28 13,1927.083507799674
4 2020-08-28 14,1964.2889913968943
4 2020-08-28 15,1984.4730541224208
4 2020-08-28 16,1894.0834872717373
4 2020-08-28 17,1665.5206533797395
4 2020-08-28 18,1283.4774920260727
4 2020-08-28 19,951.4539133516548
4 2020-08-28 20,732.1420996673726
4 2020-08-28 21,594.2896058004153
4 2020-08-28 22,522.0372908641476
4 2020-08-28 23,518.7703486734368
4 2020-08-29 00,493.3602024359891
4 2020-08-29 01,493.8939997829457
4 2020-08-29 02,487.4862312726362
4 2020-08-29 03,526.5244666564693
4 2020-08-29 04,507.5228025497369
4 2020-08-29 05,504.3178787374526
4 2020-08-29 06,512.0922125861167
4 2020-08-29 07,530.8497267800647
4 2020-08-29 08,1028.0992237357339
4 2020-08-29 09,1492.875745925297
4 2020-08-29 10,1805.3402789969562
4 2020-08-29 11,1834.5836421887832
4 2020-08-29 12,1849.0484487623119
4 2020-08-29 13,1861.3856704497853
4 2020-08-29 14,1964.7085917701702
4 2020-08-29 15,2016.6642452612944
4 2020-08-29 16,2030.872421783083
4 2020-08-29 17,1714.047271907142
4 2020-08-29 18,1329.549759466303
4 2020-08-29 19,983.1767137914014
4 2020-08-29 20,770.053945776602
4 2020-08-29 21,649.705602139943
4 2020-08-29 22,546.0459876318844
4 2020-08-29 23,553.1658550485165
4 2020-08-30 00,425.40690212005916
4 2020-08-30 01,411.8189687177266
4 2020-08-30 02,436.1746388387072
4 2020-08-30 03,433.55298054382797
4 2020-08-30 04,464.0072816488678
4 2020-08-30 05,464.8592083145839
4 2020-08-30 06,467.35390118424664
4 2020-08-30 07,437.3429271912298
4 2020-08-30 08,730.4096713035599
4 2020-08-30 09,1078.0935843839522
4 2020-08-30 10,1224.7742393191074
4 2020-08-30 11,1235.4775310034343
4 2020-08-30 12,1286.7322254574265
4 2020-08-30 13,1386.270329334146
4 2020-08-30 14,1324.5367174642943
4 2020-08-30 15,1345.7297658856114
4 2020-08-30 16,1309.005123147708
4 2020-08-30 17,1435.5737405422665
4 2020-08-30 18,1164.7004109243985
4 2020-08-30 19,927.9573321757476
4 2020-08-30 20,917.336779381401
4 2020-08-30 21,858.1528673982564
4 2020-08-30 22,730.7539778986809
4 2020-08-30 23,694.5233518064101
4 2020-08-31 00,394.684041728172
4 2020-08-31 01,405.3433591454184
4 2020-08-31 02,353.12818584726074
4 2020-08-31 03,356.5488116817478
4 2020-08-31 04,349.61213610932157
4 2020-08-31 05,352.38507090041617
4 2020-08-31 06,352.6792164059714
4 2020-08-31 07,350.98739674830625
4 2020-08-31 08,682.3206321022191
4 2020-08-31 09,883.449436692152
4 2020-08-31 10,1130.489531735574
4 2020-08-31 11,1188.1753558236628
4 2020-08-31 12,1186.2364950567203
4 2020-08-31 13,1186.8968984155526
4 2020-08-31 14,1197.3174372621393
4 2020-08-31 15,1207.1361122807941
4 2020-08-31 16,1214.3958478601091
4 2020-08-31 17,1202.103976111245
4 2020-08-31 18,1010.0622795927768
4 2020-08-31 19,880.7648107831585
4 2020-08-31 20,755.0436223044942
4 2020-08-31 21,620.5234162882674
4 2020-08-31 22,464.47595116329046
4 2020-08-31 23,446.15647873616695
5 2020-08-25 00,3125.1857955078126
5 2020-08-25 01,3129.755385546875
5 2020-08-25 02,3071.108943359375
5 2020-08-25 03,3093.5256173828125
5 2020-08-25 04,3134.829594921875
5 2020-08-25 05,2845.328606640625
5 2020-08-25 06,2486.545677148438
5 2020-08-25 07,2386.529520507813
5 2020-08-25 08,2953.2138835937503
5 2020-08-25 09,3199.188710351563
5 2020-08-25 10,3369.775939453125
5 2020-08-25 11,3373.995824804688
5 2020-08-25 12,3264.496046875
5 2020-08-25 13,3193.061017578125
5 2020-08-25 14,3192.9826830078127
5 2020-08-25 15,3140.17870546875
5 2020-08-25 16,3041.783695703125
5 2020-08-25 17,2956.2272974609377
5 2020-08-25 18,2814.6875
5 2020-08-25 19,3185.715316015625
5 2020-08-25 20,3247.800296484375
5 2020-08-25 21,3286.3874755859374
5 2020-08-25 22,3237.589377734375
5 2020-08-25 23,3181.1354990234377
5 2020-08-26 00,2973.4426134765627
5 2020-08-26 01,3035.4975792968753
5 2020-08-26 02,3079.4636115234375
5 2020-08-26 03,3047.819812109375
5 2020-08-26 04,3085.7536810546876
5 2020-08-26 05,2807.8894021484375
5 2020-08-26 06,2541.85158125
5 2020-08-26 07,2552.2285078125
5 2020-08-26 08,2921.8379453125
5 2020-08-26 09,3021.68848828125
5 2020-08-26 10,3517.113784765625
5 2020-08-26 11,3504.2140556640625
5 2020-08-26 12,3367.5026927734375
5 2020-08-26 13,3229.9584980468753
5 2020-08-26 14,3226.0488140625002
5 2020-08-26 15,3044.222678125
5 2020-08-26 16,3009.4919716796876
5 2020-08-26 17,2862.683052734375
5 2020-08-26 18,2613.6074109375
5 2020-08-26 19,3096.482955078125
5 2020-08-26 20,3320.16897265625
5 2020-08-26 21,3339.3093130859374
5 2020-08-26 22,3276.9836212890623
5 2020-08-26 23,3211.8415763671874
5 2020-08-27 00,2932.9182064453125
5 2020-08-27 01,2822.5625
5 2020-08-27 02,3131.540291601563
5 2020-08-27 03,3097.2363140625002
5 2020-08-27 04,3264.71778671875
5 2020-08-27 05,3015.1611164062497
5 2020-08-27 06,2617.2402171875
5 2020-08-27 07,2568.3098072265625
5 2020-08-27 08,2730.7229501953125
5 2020-08-27 09,2748.7570400390623
5 2020-08-27 10,2710.019021484375
5 2020-08-27 11,2803.8693923828123
5 2020-08-27 12,2844.160622265625
5 2020-08-27 13,2875.95998046875
5 2020-08-27 14,2883.01269765625
5 2020-08-27 15,2832.7106966796873
5 2020-08-27 16,2735.5205039062503
5 2020-08-27 17,2704.6115861328126
