num_date_time,answer
1 2020-08-29 23,8684.128694248764
1 2020-08-30 00,8692.311997447225
1 2020-08-30 01,8679.564780581952
1 2020-08-30 02,8667.56210976593
1 2020-08-30 03,8662.077441421223
1 2020-08-30 04,8620.44449871389
1 2020-08-30 05,8606.472711720027
1 2020-08-30 06,8590.686222792763
1 2020-08-30 07,8585.329120172339
1 2020-08-30 08,8583.332258094164
1 2020-08-30 09,8623.377817418259
1 2020-08-30 10,8654.521393873465
1 2020-08-30 11,8705.57573536166
1 2020-08-30 12,8717.71439438967
1 2020-08-30 13,8720.14109206839
1 2020-08-30 14,8719.727524326623
1 2020-08-30 15,8737.079605575986
1 2020-08-30 16,8736.347225779415
1 2020-08-30 17,8734.288729162636
1 2020-08-30 18,8735.136158924917
1 2020-08-30 19,8745.723208856702
1 2020-08-30 20,8716.46264660199
1 2020-08-30 21,8698.294959062949
1 2020-08-30 22,8654.779908025384
1 2020-08-30 23,8648.12875573268
1 2020-08-31 00,8596.635013151756
1 2020-08-31 01,8574.116724900821
1 2020-08-31 02,8564.259989558657
1 2020-08-31 03,8552.952803800337
1 2020-08-31 04,8518.649769199905
1 2020-08-31 05,8494.53978255403
1 2020-08-31 06,8503.291191500131
1 2020-08-31 07,8538.788016251683
1 2020-08-31 08,8553.926517322181
1 2020-08-31 09,8624.986636107273
1 2020-08-31 10,8642.136604546318
1 2020-08-31 11,8669.563826284868
1 2020-08-31 12,8667.872811208834
1 2020-08-31 13,8683.108301151804
1 2020-08-31 14,8719.150669607412
1 2020-08-31 15,8757.317944914546
1 2020-08-31 16,8747.229199474385
1 2020-08-31 17,8764.493622557458
1 2020-08-31 18,8739.214647149362
1 2020-08-31 19,8705.955593525183
1 2020-08-31 20,8691.609223057214
1 2020-08-31 21,8687.607165092702
1 2020-08-31 22,8693.213571497798
1 2020-08-31 23,8721.887270424502
2 2020-08-25 00,1041.5466000000001
2 2020-08-25 01,1041.5466000000001
2 2020-08-25 02,1041.5466000000001
2 2020-08-25 03,1041.5466000000001
2 2020-08-25 04,1023.1244999999999
2 2020-08-25 05,1023.1244999999999
2 2020-08-25 06,1144.26
2 2020-08-25 07,1612.224
2 2020-08-25 08,1893.8880000000001
2 2020-08-25 09,2004.264
2 2020-08-25 10,2088.666
2 2020-08-25 11,2088.666
2 2020-08-25 12,2088.666
2 2020-08-25 13,2088.666
2 2020-08-25 14,2088.666
2 2020-08-25 15,2004.264
2 2020-08-25 16,2007.936
2 2020-08-25 17,1850.04
2 2020-08-25 18,1662.12
2 2020-08-25 19,1355.2109999999998
2 2020-08-25 20,1246.0230000000001
2 2020-08-25 21,1185.9047999999998
2 2020-08-25 22,1112.184
2 2020-08-25 23,1100.9519999999998
2 2020-08-26 00,1106.136
2 2020-08-26 01,1106.136
2 2020-08-26 02,1106.136
2 2020-08-26 03,1106.136
2 2020-08-26 04,1072.7640000000001
2 2020-08-26 05,1059.0912
2 2020-08-26 06,1193.13
2 2020-08-26 07,1612.224
2 2020-08-26 08,1954.9080000000001
2 2020-08-26 09,2004.264
2 2020-08-26 10,2016.54
2 2020-08-26 11,2072.9519999999998
2 2020-08-26 12,2072.9519999999998
2 2020-08-26 13,2062.098
2 2020-08-26 14,2050.92
2 2020-08-26 15,2004.264
2 2020-08-26 16,1842.588
2 2020-08-26 17,1850.04
2 2020-08-26 18,1662.12
2 2020-08-26 19,1304.424
2 2020-08-26 20,1246.0230000000001
2 2020-08-26 21,1146.906
2 2020-08-26 22,1145.016
2 2020-08-26 23,1145.016
2 2020-08-27 00,1072.7640000000001
2 2020-08-27 01,1072.7640000000001
2 2020-08-27 02,1072.7640000000001
2 2020-08-27 03,1065.4387826086956
2 2020-08-27 04,1059.0912
2 2020-08-27 05,1023.1244999999999
2 2020-08-27 06,1130.4036
2 2020-08-27 07,1520.9856
2 2020-08-27 08,1954.9080000000001
2 2020-08-27 09,2032.452
2 2020-08-27 10,1928.772
2 2020-08-27 11,1928.772
2 2020-08-27 12,1928.772
2 2020-08-27 13,1973.0304
2 2020-08-27 14,2002.077
2 2020-08-27 15,1910.547
2 2020-08-27 16,1893.8880000000001
2 2020-08-27 17,1791.18
2 2020-08-27 18,1662.12
2 2020-08-27 19,1360.152
2 2020-08-27 20,1246.0230000000001
2 2020-08-27 21,1152.144
2 2020-08-27 22,1129.95
2 2020-08-27 23,1100.9519999999998
2 2020-08-28 00,1065.4387826086956
2 2020-08-28 01,1065.4387826086956
2 2020-08-28 02,1065.4387826086956
2 2020-08-28 03,1065.4387826086956
2 2020-08-28 04,1059.0912
2 2020-08-28 05,1059.0912
2 2020-08-28 06,1171.152
2 2020-08-28 07,1593.972
2 2020-08-28 08,1893.8880000000001
2 2020-08-28 09,1972.5525000000002
2 2020-08-28 10,1951.776
2 2020-08-28 11,1951.776
2 2020-08-28 12,2062.098
2 2020-08-28 13,2062.098
2 2020-08-28 14,2050.92
2 2020-08-28 15,2004.264
2 2020-08-28 16,1916.46
2 2020-08-28 17,1791.18
2 2020-08-28 18,1662.12
2 2020-08-28 19,1337.229
2 2020-08-28 20,1215.0
2 2020-08-28 21,1146.906
2 2020-08-28 22,1062.2610000000002
2 2020-08-28 23,1044.2160000000001
2 2020-08-29 00,1065.4387826086956
2 2020-08-29 01,1032.6204
2 2020-08-29 02,1012.878
2 2020-08-29 03,1012.878
2 2020-08-29 04,996.3462857142856
2 2020-08-29 05,996.3462857142856
2 2020-08-29 06,1006.1415
2 2020-08-29 07,1082.808
2 2020-08-29 08,1161.6480000000001
2 2020-08-29 09,1261.5749999999998
2 2020-08-29 10,1230.876
2 2020-08-29 11,1257.606
2 2020-08-29 12,1257.606
2 2020-08-29 13,1257.606
2 2020-08-29 14,1257.606
2 2020-08-29 15,1217.916
2 2020-08-29 16,1214.406
2 2020-08-29 17,1214.406
2 2020-08-29 18,1214.406
2 2020-08-29 19,1114.722
2 2020-08-29 20,1097.226
2 2020-08-29 21,1094.067
2 2020-08-29 22,1086.534
2 2020-08-29 23,1100.9519999999998
2 2020-08-30 00,1065.4387826086956
2 2020-08-30 01,1065.4387826086956
2 2020-08-30 02,1065.4387826086956
2 2020-08-30 03,1065.4387826086956
2 2020-08-30 04,1059.0912
2 2020-08-30 05,1059.0912
2 2020-08-30 06,1052.352
2 2020-08-30 07,1183.7015999999999
2 2020-08-30 08,1195.0199999999998
2 2020-08-30 09,1236.384
2 2020-08-30 10,1178.388
2 2020-08-30 11,1236.06
2 2020-08-30 12,1236.06
2 2020-08-30 13,1236.06
2 2020-08-30 14,1236.06
2 2020-08-30 15,1236.384
2 2020-08-30 16,1236.384
2 2020-08-30 17,1195.0199999999998
2 2020-08-30 18,1183.7015999999999
2 2020-08-30 19,1114.722
2 2020-08-30 20,1097.226
2 2020-08-30 21,1074.951
2 2020-08-30 22,1082.808
2 2020-08-30 23,1082.808
2 2020-08-31 00,1025.703
2 2020-08-31 01,1025.703
2 2020-08-31 02,1025.703
2 2020-08-31 03,1020.5189999999999
2 2020-08-31 04,1020.5189999999999
2 2020-08-31 05,1020.5189999999999
2 2020-08-31 06,1142.7317999999998
2 2020-08-31 07,1520.9856
2 2020-08-31 08,1893.8880000000001
2 2020-08-31 09,1972.5525000000002
2 2020-08-31 10,2027.4840000000002
2 2020-08-31 11,1973.0304
2 2020-08-31 12,1973.0304
2 2020-08-31 13,2027.4840000000002
2 2020-08-31 14,2027.4840000000002
2 2020-08-31 15,1967.814
2 2020-08-31 16,1916.46
2 2020-08-31 17,1675.728
2 2020-08-31 18,1662.12
2 2020-08-31 19,1337.229
2 2020-08-31 20,1144.71792
2 2020-08-31 21,1146.906
2 2020-08-31 22,1062.2610000000002
2 2020-08-31 23,1044.2160000000001
3 2020-08-25 00,3519.063232421875
3 2020-08-25 01,3526.92626953125
3 2020-08-25 02,3494.63232421875
3 2020-08-25 03,3497.665283203125
3 2020-08-25 04,3510.412353515625
3 2020-08-25 05,3516.66455078125
3 2020-08-25 06,3530.5390625
3 2020-08-25 07,3541.11474609375
3 2020-08-25 08,3603.740478515625
3 2020-08-25 09,3602.30859375
3 2020-08-25 10,3626.075439453125
3 2020-08-25 11,3556.74658203125
3 2020-08-25 12,3558.83740234375
3 2020-08-25 13,3545.35205078125
3 2020-08-25 14,3557.292236328125
3 2020-08-25 15,3539.66259765625
3 2020-08-25 16,3545.183349609375
3 2020-08-25 17,3550.4091796875
3 2020-08-25 18,3531.494140625
3 2020-08-25 19,3518.7216796875
3 2020-08-25 20,3525.224609375
3 2020-08-25 21,3518.48828125
3 2020-08-25 22,3522.946044921875
3 2020-08-25 23,3491.0283203125
3 2020-08-26 00,3586.1533203125
3 2020-08-26 01,3593.700927734375
3 2020-08-26 02,3590.659423828125
3 2020-08-26 03,3598.644287109375
3 2020-08-26 04,3599.495361328125
3 2020-08-26 05,3597.43505859375
3 2020-08-26 06,3667.284423828125
3 2020-08-26 07,3703.73681640625
3 2020-08-26 08,3699.821044921875
3 2020-08-26 09,3610.577392578125
3 2020-08-26 10,3622.104248046875
3 2020-08-26 11,3524.37353515625
3 2020-08-26 12,3504.24169921875
3 2020-08-26 13,3505.51513671875
3 2020-08-26 14,3531.10546875
3 2020-08-26 15,3530.840576171875
3 2020-08-26 16,3528.324951171875
3 2020-08-26 17,3536.057373046875
3 2020-08-26 18,3496.853271484375
3 2020-08-26 19,3487.53125
3 2020-08-26 20,3533.476318359375
3 2020-08-26 21,3514.929443359375
3 2020-08-26 22,3483.9443359375
3 2020-08-26 23,3502.108154296875
3 2020-08-27 00,3561.71044921875
3 2020-08-27 01,3555.315185546875
3 2020-08-27 02,3544.714599609375
3 2020-08-27 03,3558.29443359375
3 2020-08-27 04,3554.478515625
3 2020-08-27 05,3585.79345703125
3 2020-08-27 06,3647.256591796875
3 2020-08-27 07,3693.95947265625
3 2020-08-27 08,3718.834716796875
3 2020-08-27 09,3585.328857421875
3 2020-08-27 10,3635.69140625
3 2020-08-27 11,3593.95849609375
3 2020-08-27 12,3585.916259765625
3 2020-08-27 13,3564.07861328125
3 2020-08-27 14,3608.92724609375
3 2020-08-27 15,3595.5771484375
3 2020-08-27 16,3592.13623046875
3 2020-08-27 17,3579.38525390625
3 2020-08-27 18,3546.173095703125
3 2020-08-27 19,3507.36279296875
3 2020-08-27 20,3486.1484375
3 2020-08-27 21,3477.01708984375
3 2020-08-27 22,3473.5908203125
3 2020-08-27 23,3492.27685546875
3 2020-08-28 00,3543.68212890625
3 2020-08-28 01,3543.744873046875
3 2020-08-28 02,3552.25244140625
3 2020-08-28 03,3564.978515625
3 2020-08-28 04,3545.81103515625
3 2020-08-28 05,3543.47119140625
3 2020-08-28 06,3604.273193359375
3 2020-08-28 07,3649.33740234375
3 2020-08-28 08,3677.382568359375
3 2020-08-28 09,3630.8974609375
3 2020-08-28 10,3749.45068359375
3 2020-08-28 11,3587.9560546875
3 2020-08-28 12,3585.6796875
3 2020-08-28 13,3582.9375
3 2020-08-28 14,3589.230712890625
3 2020-08-28 15,3581.16748046875
3 2020-08-28 16,3602.3857421875
3 2020-08-28 17,3606.37109375
3 2020-08-28 18,3574.80419921875
3 2020-08-28 19,3496.649169921875
3 2020-08-28 20,3483.009765625
3 2020-08-28 21,3486.61474609375
3 2020-08-28 22,3483.7216796875
3 2020-08-28 23,3491.181884765625
3 2020-08-29 00,3517.35693359375
3 2020-08-29 01,3515.682373046875
3 2020-08-29 02,3522.60546875
3 2020-08-29 03,3538.9013671875
3 2020-08-29 04,3512.890869140625
3 2020-08-29 05,3510.68603515625
3 2020-08-29 06,3510.098876953125
3 2020-08-29 07,3538.05517578125
3 2020-08-29 08,3535.978271484375
3 2020-08-29 09,3481.85888671875
3 2020-08-29 10,3469.98193359375
3 2020-08-29 11,3460.819091796875
3 2020-08-29 12,3475.827880859375
3 2020-08-29 13,3475.699951171875
3 2020-08-29 14,3479.946533203125
3 2020-08-29 15,3462.48876953125
3 2020-08-29 16,3463.3466796875
3 2020-08-29 17,3443.98046875
3 2020-08-29 18,3469.39111328125
3 2020-08-29 19,3448.26220703125
3 2020-08-29 20,3473.3603515625
3 2020-08-29 21,3468.618896484375
3 2020-08-29 22,3453.930419921875
3 2020-08-29 23,3529.065185546875
3 2020-08-30 00,3527.706298828125
3 2020-08-30 01,3553.506103515625
3 2020-08-30 02,3541.432861328125
3 2020-08-30 03,3517.842041015625
3 2020-08-30 04,3483.06494140625
3 2020-08-30 05,3511.679443359375
3 2020-08-30 06,3510.963623046875
3 2020-08-30 07,3506.4833984375
3 2020-08-30 08,3507.9248046875
3 2020-08-30 09,3415.508056640625
3 2020-08-30 10,3402.4306640625
3 2020-08-30 11,3402.92724609375
3 2020-08-30 12,3404.593505859375
3 2020-08-30 13,3440.220458984375
3 2020-08-30 14,3415.62646484375
3 2020-08-30 15,3407.8125
3 2020-08-30 16,3396.1474609375
3 2020-08-30 17,3392.68896484375
3 2020-08-30 18,3438.00390625
3 2020-08-30 19,3435.1552734375
3 2020-08-30 20,3431.40283203125
3 2020-08-30 21,3425.499755859375
3 2020-08-30 22,3429.705078125
3 2020-08-30 23,3457.22802734375
3 2020-08-31 00,3544.30126953125
3 2020-08-31 01,3567.141357421875
3 2020-08-31 02,3553.570068359375
3 2020-08-31 03,3544.302490234375
3 2020-08-31 04,3550.302734375
3 2020-08-31 05,3558.977294921875
3 2020-08-31 06,3593.1708984375
3 2020-08-31 07,3634.56689453125
3 2020-08-31 08,3639.6494140625
3 2020-08-31 09,3556.98095703125
3 2020-08-31 10,3553.98193359375
3 2020-08-31 11,3504.58837890625
3 2020-08-31 12,3513.821044921875
3 2020-08-31 13,3579.844482421875
3 2020-08-31 14,3606.241943359375
3 2020-08-31 15,3585.818359375
3 2020-08-31 16,3584.258544921875
3 2020-08-31 17,3584.095458984375
3 2020-08-31 18,3564.195556640625
3 2020-08-31 19,3563.769287109375
3 2020-08-31 20,3545.61181640625
3 2020-08-31 21,3543.94482421875
3 2020-08-31 22,3512.249755859375
3 2020-08-31 23,3488.552001953125
4 2020-08-25 00,417.4956120669958
4 2020-08-25 01,413.0640295108706
4 2020-08-25 02,411.7554752446989
4 2020-08-25 03,416.9742664016968
4 2020-08-25 04,434.6228577885238
4 2020-08-25 05,397.21251180452407
4 2020-08-25 06,444.2208013436595
4 2020-08-25 07,419.84201116937334
4 2020-08-25 08,811.5599008241244
4 2020-08-25 09,934.362193913316
4 2020-08-25 10,1190.8012389426428
4 2020-08-25 11,1234.8234052086113
4 2020-08-25 12,1270.3784067304612
4 2020-08-25 13,1280.1196670890888
4 2020-08-25 14,1375.610586923616
4 2020-08-25 15,1425.5885766271329
4 2020-08-25 16,1370.735886675281
4 2020-08-25 17,1282.1123150673948
4 2020-08-25 18,996.0239434488727
4 2020-08-25 19,866.2935741167337
4 2020-08-25 20,645.5951126544793
4 2020-08-25 21,467.0778486303759
4 2020-08-25 22,425.199742396248
4 2020-08-25 23,383.69304504228285
4 2020-08-26 00,349.53680662947716
4 2020-08-26 01,327.2978629316882
4 2020-08-26 02,339.6052352539
4 2020-08-26 03,360.48021330458147
4 2020-08-26 04,343.90289922495856
4 2020-08-26 05,390.9163275519096
4 2020-08-26 06,426.9180893860949
4 2020-08-26 07,498.7150828646353
4 2020-08-26 08,892.3375019140075
4 2020-08-26 09,1120.471404360033
4 2020-08-26 10,1394.2609973341678
4 2020-08-26 11,1536.5842839925106
4 2020-08-26 12,1549.1966167665387
4 2020-08-26 13,1511.3983388478457
4 2020-08-26 14,1588.258197003063
4 2020-08-26 15,1633.8667145447612
4 2020-08-26 16,1539.0661280075203
4 2020-08-26 17,1428.953338532985
4 2020-08-26 18,1125.6842115361806
4 2020-08-26 19,899.0274942092359
4 2020-08-26 20,656.3000461714777
4 2020-08-26 21,512.1465826225606
4 2020-08-26 22,458.1665523036018
4 2020-08-26 23,435.0826646762806
4 2020-08-27 00,364.9395140741009
4 2020-08-27 01,356.2329688682544
4 2020-08-27 02,325.6034262487566
4 2020-08-27 03,372.4765104375907
4 2020-08-27 04,467.573924600367
4 2020-08-27 05,453.67830303210485
4 2020-08-27 06,423.05318435349363
4 2020-08-27 07,479.7129828144024
4 2020-08-27 08,1011.9592115610611
4 2020-08-27 09,1689.948384222981
4 2020-08-27 10,1897.1542469316564
4 2020-08-27 11,2002.3376021734393
4 2020-08-27 12,2033.7809713104878
4 2020-08-27 13,2038.5543284210812
4 2020-08-27 14,2021.9806231895914
4 2020-08-27 15,2034.9033401485437
4 2020-08-27 16,2034.9176942506233
4 2020-08-27 17,1718.3498893831757
4 2020-08-27 18,1223.723866889798
4 2020-08-27 19,915.8552909900521
4 2020-08-27 20,673.5111834782106
4 2020-08-27 21,538.1119487142884
4 2020-08-27 22,430.9393393617233
4 2020-08-27 23,407.54272572819224
4 2020-08-28 00,456.1080365774706
4 2020-08-28 01,477.01926208377927
4 2020-08-28 02,505.8841953577968
4 2020-08-28 03,464.0842684727353
4 2020-08-28 04,460.7560770692504
4 2020-08-28 05,478.72927510816197
4 2020-08-28 06,492.9653363915338
4 2020-08-28 07,503.1137278925032
4 2020-08-28 08,951.7796340729614
4 2020-08-28 09,1605.8755041709385
4 2020-08-28 10,2079.444599598319
4 2020-08-28 11,2038.2900747128483
4 2020-08-28 12,2064.502781150685
4 2020-08-28 13,2053.9039155993482
4 2020-08-28 14,2084.2057827937892
4 2020-08-28 15,2098.4783082448416
4 2020-08-28 16,2008.4742745434742
4 2020-08-28 17,1685.8681067594787
4 2020-08-28 18,1271.2574840521454
4 2020-08-28 19,994.2515767033096
4 2020-08-28 20,772.238899334745
4 2020-08-28 21,621.3007716008304
4 2020-08-28 22,547.1795317282953
4 2020-08-28 23,551.3419673468737
4 2020-08-29 00,582.6558248719782
4 2020-08-29 01,562.1469495658913
4 2020-08-29 02,539.0428925452724
4 2020-08-29 03,597.6329333129386
4 2020-08-29 04,573.4425750994739
4 2020-08-29 05,553.9595774749051
4 2020-08-29 06,562.9758951722334
4 2020-08-29 07,589.4270835601292
4 2020-08-29 08,1033.5597174714678
4 2020-08-29 09,1651.151291850594
4 2020-08-29 10,2003.1222579939124
4 2020-08-29 11,1985.1933843775666
4 2020-08-29 12,1985.7474975246234
4 2020-08-29 13,1986.3533408995704
4 2020-08-29 14,2140.22528354034
4 2020-08-29 15,2203.8979905225888
4 2020-08-29 16,2231.391443566166
4 2020-08-29 17,1819.1688438142842
4 2020-08-29 18,1373.8993189326059
4 2020-08-29 19,1067.0082775828027
4 2020-08-29 20,884.5000915532038
4 2020-08-29 21,756.040704279886
4 2020-08-29 22,641.8000152637686
4 2020-08-29 23,631.073470097033
4 2020-08-30 00,448.4017042401183
4 2020-08-30 01,402.1734874354532
4 2020-08-30 02,447.37875767741446
4 2020-08-30 03,416.46662108765594
4 2020-08-30 04,472.4480632977356
4 2020-08-30 05,476.9909666291678
4 2020-08-30 06,478.80260236849324
4 2020-08-30 07,419.32840438245967
4 2020-08-30 08,719.1647426071197
4 2020-08-30 09,1125.6925687679043
4 2020-08-30 10,1202.168578638215
4 2020-08-30 11,1239.1851620068685
4 2020-08-30 12,1344.561050914853
4 2020-08-30 13,1392.3020586682924
4 2020-08-30 14,1329.4245349285889
4 2020-08-30 15,1311.558631771223
4 2020-08-30 16,1331.938946295416
4 2020-08-30 17,1544.9872810845327
4 2020-08-30 18,1195.4045218487968
4 2020-08-30 19,908.6458643514951
4 2020-08-30 20,869.6824587628021
4 2020-08-30 21,769.8033347965127
4 2020-08-30 22,665.7854257973619
4 2020-08-30 23,632.8995036128201
4 2020-08-31 00,366.4838834563441
4 2020-08-31 01,413.2773582908368
4 2020-08-31 02,339.84133169452144
4 2020-08-31 03,344.52426336349555
4 2020-08-31 04,340.8854922186432
4 2020-08-31 05,343.7462118008323
4 2020-08-31 06,340.7733828119427
4 2020-08-31 07,324.24051349661255
4 2020-08-31 08,694.3321642044382
4 2020-08-31 09,807.933573384304
4 2020-08-31 10,1072.0531634711485
4 2020-08-31 11,1157.105711647326
4 2020-08-31 12,1150.8856901134404
4 2020-08-31 13,1179.3287968311051
4 2020-08-31 14,1222.3474745242788
4 2020-08-31 15,1222.4220245615882
4 2020-08-31 16,1214.3944957202182
4 2020-08-31 17,1258.39065222249
4 2020-08-31 18,1001.1468991855537
4 2020-08-31 19,817.2261515663172
4 2020-08-31 20,721.8716046089883
4 2020-08-31 21,616.2923325765348
4 2020-08-31 22,485.76504232658095
4 2020-08-31 23,448.4213574723339
5 2020-08-25 00,3125.185791015625
5 2020-08-25 01,3129.75537109375
5 2020-08-25 02,3071.10888671875
5 2020-08-25 03,3093.525634765625
5 2020-08-25 04,3134.82958984375
5 2020-08-25 05,2845.32861328125
5 2020-08-25 06,2486.545654296875
5 2020-08-25 07,2386.529541015625
5 2020-08-25 08,2953.2138671875
5 2020-08-25 09,3199.188720703125
5 2020-08-25 10,3369.77587890625
5 2020-08-25 11,3373.995849609375
5 2020-08-25 12,3264.49609375
5 2020-08-25 13,3193.06103515625
5 2020-08-25 14,3192.982666015625
5 2020-08-25 15,3140.1787109375
5 2020-08-25 16,3041.78369140625
5 2020-08-25 17,2956.227294921875
5 2020-08-25 18,2814.6875
5 2020-08-25 19,3185.71533203125
5 2020-08-25 20,3247.80029296875
5 2020-08-25 21,3286.387451171875
5 2020-08-25 22,3237.58935546875
5 2020-08-25 23,3181.135498046875
5 2020-08-26 00,2973.442626953125
5 2020-08-26 01,3035.49755859375
5 2020-08-26 02,3079.463623046875
5 2020-08-26 03,3047.81982421875
5 2020-08-26 04,3085.753662109375
5 2020-08-26 05,2807.889404296875
5 2020-08-26 06,2541.8515625
5 2020-08-26 07,2552.228515625
5 2020-08-26 08,2921.837890625
5 2020-08-26 09,3021.6884765625
5 2020-08-26 10,3517.11376953125
5 2020-08-26 11,3504.214111328125
5 2020-08-26 12,3367.502685546875
5 2020-08-26 13,3229.95849609375
5 2020-08-26 14,3226.048828125
5 2020-08-26 15,3044.22265625
5 2020-08-26 16,3009.491943359375
5 2020-08-26 17,2862.68310546875
5 2020-08-26 18,2613.607421875
5 2020-08-26 19,3096.48291015625
5 2020-08-26 20,3320.1689453125
5 2020-08-26 21,3339.309326171875
5 2020-08-26 22,3276.983642578125
5 2020-08-26 23,3211.841552734375
5 2020-08-27 00,2932.918212890625
5 2020-08-27 01,2822.5625
5 2020-08-27 02,3131.540283203125
5 2020-08-27 03,3097.236328125
5 2020-08-27 04,3264.7177734375
5 2020-08-27 05,3015.1611328125
5 2020-08-27 06,2617.240234375
5 2020-08-27 07,2568.309814453125
5 2020-08-27 08,2730.722900390625
5 2020-08-27 09,2748.757080078125
5 2020-08-27 10,2710.01904296875
5 2020-08-27 11,2803.869384765625
5 2020-08-27 12,2844.16064453125
5 2020-08-27 13,2875.9599609375
5 2020-08-27 14,2883.0126953125
5 2020-08-27 15,2832.710693359375
5 2020-08-27 16,2735.5205078125
5 2020-08-27 17,2704.611572265625
5 2020-08-27 18,2459.65869140625
5 2020-08-27 19,2859.448974609375
5 2020-08-27 20,3283.7060546875
5 2020-08-27 21,3325.101806640625
5 2020-08-27 22,3316.64990234375
5 2020-08-27 23,3323.34765625
5 2020-08-28 00,3344.557373046875
5 2020-08-28 01,3196.03564453125
5 2020-08-28 02,3219.20703125
5 2020-08-28 03,3320.561767578125
5 2020-08-28 04,3351.374267578125
